Bioactivity_ID,Aid_Type,Activity,Protein_Accession,Activity_Type,BioAssay_Name,Compound_Name,Target_Name,Target_Link,Representative_Protein_Accession,Anatomy,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity_Value,Taxonomy_ID,Target_Taxonomy_ID,Anatomy_ID,citations (similar citations),
100160246,Literature-derived,Probe,,,Increase in heart rate with maximal inotropic response in isolated perfused guinea pig heart,Impromidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,76023,103173476,41376,516569264,,2569042,20200628,0,0,,10141,10141,948,"Buschauer A. Synthesis and in vitro pharmacology of arpromidine and related phenyl(pyridylalkyl)guanidines, a potential new class of positive inotropic drugs. J Med Chem. 1989 Aug;32(8):1963–70. doi: 10.1021/jm00128a045. PMID: 2569042.",
100160250,Literature-derived,Probe,,,Increase in heart rate with maximal inotropic response in isolated perfused guinea pig heart,"N1-[3-(3,4-Dichlorophenyl)-3-(pyridin-2-yl)-propyl]-N2-[3-(1H-imidazol-4-yl)propyl]-guanidine",Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,76023,103249349,10094258,,,2569042,20200628,0,0,,10141,10141,948,,
100160252,Literature-derived,Probe,,,Increase in heart rate with maximal inotropic response in isolated perfused guinea pig heart,BU-E 47,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,76023,103249416,14660352,,,2569042,20200628,0,0,,10141,10141,948,,
100160249,Literature-derived,Probe,,,Increase in heart rate with maximal inotropic response in isolated perfused guinea pig heart,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(4-methylphenyl)-3-pyridin-2-ylpropyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,76023,103249067,14660348,,,2569042,20200628,0,0,,10141,10141,948,,
100160251,Literature-derived,Probe,,,Increase in heart rate with maximal inotropic response in isolated perfused guinea pig heart,BU-E 76,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,76023,103249239,3081064,,,2569042,20200628,0,0,,10141,10141,948,,
100160244,Literature-derived,Probe,,,Increase in heart rate with maximal inotropic response in isolated perfused guinea pig heart,1-[3-(4-bromophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,76023,103249414,10003410,,,2569042,20200628,0,0,,10141,10141,948,,
100160248,Literature-derived,Probe,,,Increase in heart rate with maximal inotropic response in isolated perfused guinea pig heart,BU-E 75,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,76023,103249058,3081063,,,2569042,20200628,0,0,,10141,10141,948,,
100160247,Literature-derived,Probe,,,Increase in heart rate with maximal inotropic response in isolated perfused guinea pig heart,Arpromidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,76023,103248875,65895,500757581,,2569042,20200628,0,0,,10141,10141,948,,
100160245,Literature-derived,Probe,,,Increase in heart rate with maximal inotropic response in isolated perfused guinea pig heart,1-[3-(3-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,76023,103249365,14660359,,,2569042,20200628,0,0,,10141,10141,948,,
100200286,Literature-derived,Probe,,,Increase in heart rate with maximal inotropic response in isolated perfused guinea pig heart,2-[3-(1H-imidazol-5-yl)propyl]-1-(3-phenyl-3-pyridin-2-ylpropyl)guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,76024,103249068,11726167,,,2569042,20200628,0,0,,10141,10141,948,,
100147903,Literature-derived,Probe,,,Relative potency with impromidine (100%) in isolated perfused guinea pig heart,1-[3-(4-bromophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,77503,103249414,10003410,,,2569042,20200628,0,0,,10141,10141,948,,
100147908,Literature-derived,Probe,,,Relative potency with impromidine (100%) in isolated perfused guinea pig heart,BU-E 76,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,77503,103249239,3081064,,,2569042,20200628,0,0,,10141,10141,948,,
100147904,Literature-derived,Probe,,,Relative potency with impromidine (100%) in isolated perfused guinea pig heart,Arpromidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,77503,103248875,65895,500757581,,2569042,20200628,0,0,,10141,10141,948,,
100148197,Literature-derived,Probe,,,Relative potency with impromidine (100%) in isolated perfused guinea pig heart,"N1-[3-(3,4-Dichlorophenyl)-3-(pyridin-2-yl)-propyl]-N2-[3-(1H-imidazol-4-yl)propyl]-guanidine",Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,77503,103249349,10094258,,,2569042,20200628,0,0,,10141,10141,948,,
100147909,Literature-derived,Probe,,,Relative potency with impromidine (100%) in isolated perfused guinea pig heart,BU-E 75,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,77503,103249058,3081063,,,2569042,20200628,0,0,,10141,10141,948,,
100148196,Literature-derived,Probe,,,Relative potency with impromidine (100%) in isolated perfused guinea pig heart,BU-E 47,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,77503,103249416,14660352,,,2569042,20200628,0,0,,10141,10141,948,,
100147907,Literature-derived,Probe,,,Relative potency with impromidine (100%) in isolated perfused guinea pig heart,2-[3-(1H-imidazol-5-yl)propyl]-1-(3-phenyl-3-pyridin-2-ylpropyl)guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,77503,103249068,11726167,,,2569042,20200628,0,0,,10141,10141,948,,
100147902,Literature-derived,Probe,,,Relative potency with impromidine (100%) in isolated perfused guinea pig heart,1-[3-(3-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,77503,103249365,14660359,,,2569042,20200628,0,0,,10141,10141,948,,
100147905,Literature-derived,Probe,,,Relative potency with impromidine (100%) in isolated perfused guinea pig heart,Impromidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,77503,103173476,41376,516569264,,2569042,20200628,0,0,,10141,10141,948,,
100147906,Literature-derived,Probe,,,Relative potency with impromidine (100%) in isolated perfused guinea pig heart,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(4-methylphenyl)-3-pyridin-2-ylpropyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,77503,103249067,14660348,,,2569042,20200628,0,0,,10141,10141,948,,
100143807,Literature-derived,Probe,,,Chronotropic effect assessed from maximal increase in delta LV (dp/dtmax) in isolated perfused guinea pig heart,2-[3-(1H-imidazol-5-yl)propyl]-1-(3-phenyl-3-pyridin-2-ylpropyl)guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78247,103249068,11726167,,,2569042,20200628,0,0,,10141,10141,948,,
100143802,Literature-derived,Probe,,,Chronotropic effect assessed from maximal increase in delta LV (dp/dtmax) in isolated perfused guinea pig heart,Arpromidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78247,103248875,65895,500757581,,2569042,20200628,0,0,,10141,10141,948,,
100143810,Literature-derived,Probe,,,Chronotropic effect assessed from maximal increase in delta LV (dp/dtmax) in isolated perfused guinea pig heart,BU-E 47,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78247,103249416,14660352,,,2569042,20200628,0,0,,10141,10141,948,,
100143801,Literature-derived,Probe,,,Chronotropic effect assessed from maximal increase in delta LV (dp/dtmax) in isolated perfused guinea pig heart,Impromidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78247,103173476,41376,516569264,,2569042,20200628,0,0,,10141,10141,948,,
100143808,Literature-derived,Probe,,,Chronotropic effect assessed from maximal increase in delta LV (dp/dtmax) in isolated perfused guinea pig heart,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(4-methylphenyl)-3-pyridin-2-ylpropyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78247,103249067,14660348,,,2569042,20200628,0,0,,10141,10141,948,,
100143805,Literature-derived,Probe,,,Chronotropic effect assessed from maximal increase in delta LV (dp/dtmax) in isolated perfused guinea pig heart,BU-E 75,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78247,103249058,3081063,,,2569042,20200628,0,0,,10141,10141,948,,
100143803,Literature-derived,Probe,,,Chronotropic effect assessed from maximal increase in delta LV (dp/dtmax) in isolated perfused guinea pig heart,1-[3-(4-bromophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78247,103249414,10003410,,,2569042,20200628,0,0,,10141,10141,948,,
100143804,Literature-derived,Probe,,,Chronotropic effect assessed from maximal increase in delta LV (dp/dtmax) in isolated perfused guinea pig heart,1-[3-(3-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78247,103249365,14660359,,,2569042,20200628,0,0,,10141,10141,948,,
100143809,Literature-derived,Probe,,,Chronotropic effect assessed from maximal increase in delta LV (dp/dtmax) in isolated perfused guinea pig heart,"N1-[3-(3,4-Dichlorophenyl)-3-(pyridin-2-yl)-propyl]-N2-[3-(1H-imidazol-4-yl)propyl]-guanidine",Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78247,103249349,10094258,,,2569042,20200628,0,0,,10141,10141,948,,
100143806,Literature-derived,Probe,,,Chronotropic effect assessed from maximal increase in delta LV (dp/dtmax) in isolated perfused guinea pig heart,BU-E 76,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78247,103249239,3081064,,,2569042,20200628,0,0,,10141,10141,948,,
100158169,Literature-derived,Probe,,,Increase in coronary flow with maximal inotropic response in isolated perfused guinea pig heart,BU-E 47,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78248,103249416,14660352,,,2569042,20200628,0,0,,10141,10141,948,,
100158168,Literature-derived,Probe,,,Increase in coronary flow with maximal inotropic response in isolated perfused guinea pig heart,"N1-[3-(3,4-Dichlorophenyl)-3-(pyridin-2-yl)-propyl]-N2-[3-(1H-imidazol-4-yl)propyl]-guanidine",Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78248,103249349,10094258,,,2569042,20200628,0,0,,10141,10141,948,,
100158166,Literature-derived,Probe,,,Increase in coronary flow with maximal inotropic response in isolated perfused guinea pig heart,BU-E 75,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78248,103249058,3081063,,,2569042,20200628,0,0,,10141,10141,948,,
100158164,Literature-derived,Probe,,,Increase in coronary flow with maximal inotropic response in isolated perfused guinea pig heart,2-[3-(1H-imidazol-5-yl)propyl]-1-(3-phenyl-3-pyridin-2-ylpropyl)guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78248,103249068,11726167,,,2569042,20200628,0,0,,10141,10141,948,,
100158160,Literature-derived,Probe,,,Increase in coronary flow with maximal inotropic response in isolated perfused guinea pig heart,1-[3-(4-bromophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78248,103249414,10003410,,,2569042,20200628,0,0,,10141,10141,948,,
100158162,Literature-derived,Probe,,,Increase in coronary flow with maximal inotropic response in isolated perfused guinea pig heart,Impromidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78248,103173476,41376,516569264,,2569042,20200628,0,0,,10141,10141,948,,
100158167,Literature-derived,Probe,,,Increase in coronary flow with maximal inotropic response in isolated perfused guinea pig heart,BU-E 76,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78248,103249239,3081064,,,2569042,20200628,0,0,,10141,10141,948,,
100158165,Literature-derived,Probe,,,Increase in coronary flow with maximal inotropic response in isolated perfused guinea pig heart,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(4-methylphenyl)-3-pyridin-2-ylpropyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78248,103249067,14660348,,,2569042,20200628,0,0,,10141,10141,948,,
100158163,Literature-derived,Probe,,,Increase in coronary flow with maximal inotropic response in isolated perfused guinea pig heart,Arpromidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78248,103248875,65895,500757581,,2569042,20200628,0,0,,10141,10141,948,,
100158161,Literature-derived,Probe,,,Increase in coronary flow with maximal inotropic response in isolated perfused guinea pig heart,1-[3-(3-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Cavia porcellus (domestic guinea pig),/taxonomy/10141,,Heart,78248,103249365,14660359,,,2569042,20200628,0,0,,10141,10141,948,,
100158172,Literature-derived,Probe,P47747,,H2 receptor agonistic activity in isolated right atrium of guinea pig compared to histamine,1-[3-(4-fluorophenyl)-3-pyridin-4-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80502,103249056,14660382,,100729734,2569042,20200628,0,0,,10141,,2081,,
100158171,Literature-derived,Probe,P47747,,H2 receptor agonistic activity in isolated right atrium of guinea pig compared to histamine,1-[3-(2-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80502,103248976,14660365,,100729734,2569042,20200628,0,0,,10141,,2081,,
100158170,Literature-derived,Probe,P47747,,H2 receptor agonistic activity in isolated right atrium of guinea pig compared to histamine,BU-E 75,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80502,103249058,3081063,,100729734,2569042,20200628,0,0,,10141,,2081,,
100158173,Literature-derived,Probe,P47747,,H2 receptor agonistic activity in isolated right atrium of guinea pig compared to histamine,1-[3-(4-chlorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80502,103249023,14660386,,100729734,2569042,20200628,0,0,,10141,,2081,,
100143812,Literature-derived,Probe,P47747,,Intrinsic activity at H2 receptor in electrically stimulated guinea pig papillary muscle,1-[3-(4-chlorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Papillary muscle,80503,103249023,14660386,,100729734,2569042,20200628,0,0,,10141,,2494,,
100143813,Literature-derived,Probe,P47747,,Intrinsic activity at H2 receptor in electrically stimulated guinea pig papillary muscle,1-[3-(4-fluorophenyl)-3-pyridin-4-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Papillary muscle,80503,103249056,14660382,,100729734,2569042,20200628,0,0,,10141,,2494,,
100143811,Literature-derived,Probe,P47747,,Intrinsic activity at H2 receptor in electrically stimulated guinea pig papillary muscle,BU-E 75,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Papillary muscle,80503,103249058,3081063,,100729734,2569042,20200628,0,0,,10141,,2494,,
99914324,Literature-derived,Inconclusive,P47747,,Agonist activity at H2 receptor of electrically stimulated guinea pig papillary muscle compared to histamine; ND means not determined,1-[3-(2-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Papillary muscle,80504,103248976,14660365,,100729734,2569042,20181012,0,0,,10141,,2494,,
100160253,Literature-derived,Probe,P47747,,Potency at H2 receptor compared to histamine from mean pD2 value in right atrium of guinea pig,BU-E 75,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80505,103249058,3081063,,100729734,2569042,20200628,0,0,,10141,,2081,,
100160254,Literature-derived,Probe,P47747,,Potency at H2 receptor compared to histamine from mean pD2 value in right atrium of guinea pig,1-[3-(2-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80505,103248976,14660365,,100729734,2569042,20200628,0,0,,10141,,2081,,
100160255,Literature-derived,Probe,P47747,,Potency at H2 receptor compared to histamine from mean pD2 value in right atrium of guinea pig,1-[3-(4-fluorophenyl)-3-pyridin-4-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80505,103249056,14660382,,100729734,2569042,20200628,0,0,,10141,,2081,,
100160256,Literature-derived,Probe,P47747,,Potency at H2 receptor compared to histamine from mean pD2 value in right atrium of guinea pig,1-[3-(4-chlorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80505,103249023,14660386,,100729734,2569042,20200628,0,0,,10141,,2081,,
100160284,Literature-derived,Probe,P47747,,Agonist activity at H2 receptor relative to histamine on electrically stimulated papillary muscle of guinea pig,1-[3-(4-chlorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Papillary muscle,80506,103249023,14660386,,100729734,2569042,20200628,0,0,,10141,,2494,,
100160283,Literature-derived,Probe,P47747,,Agonist activity at H2 receptor relative to histamine on electrically stimulated papillary muscle of guinea pig,BU-E 75,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Papillary muscle,80506,103249058,3081063,,100729734,2569042,20200628,0,0,,10141,,2494,,
100160285,Literature-derived,Probe,P47747,,Agonist activity at H2 receptor relative to histamine on electrically stimulated papillary muscle of guinea pig,1-[3-(4-fluorophenyl)-3-pyridin-4-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Papillary muscle,80506,103249056,14660382,,100729734,2569042,20200628,0,0,,10141,,2494,,
100136234,Literature-derived,Probe,P47747,,H2 receptor agonist activity relative to histamine on isolated right atrium of guinea pig,1-[3-(4-chlorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80507,103249023,14660386,,100729734,2569042,20200628,0,0,,10141,,2081,,
100136233,Literature-derived,Probe,P47747,,H2 receptor agonist activity relative to histamine on isolated right atrium of guinea pig,1-[3-(4-fluorophenyl)-3-pyridin-4-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80507,103249056,14660382,,100729734,2569042,20200628,0,0,,10141,,2081,,
100136232,Literature-derived,Probe,P47747,,H2 receptor agonist activity relative to histamine on isolated right atrium of guinea pig,1-[3-(2-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80507,103248976,14660365,,100729734,2569042,20200628,0,0,,10141,,2081,,
100136231,Literature-derived,Probe,P47747,,H2 receptor agonist activity relative to histamine on isolated right atrium of guinea pig,BU-E 75,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,80507,103249058,3081063,,100729734,2569042,20200628,0,0,,10141,,2081,,
99902470,Literature-derived,Inconclusive,P31389,,Agonist activity at H2 receptor relative to histamine on electrically stimulated papillary muscle of guinea pig; ND means not determined,1-[3-(4-hydroxyphenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Papillary muscle,86751,103248877,14660412,,100730517,2569042,20181012,0,0,,10141,,2494,,
100645036,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,"1-[3-(3,4-dichlorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249083,10342634,,100730517,2569042,20220830,0,0,0.19498,10141,,2116,,
100645016,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(4-fluorophenyl)-3-pyridin-4-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249056,14660382,,100730517,2569042,20220830,0,0,0.03715,10141,,2116,,
100645020,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,Arpromidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103248875,65895,500757581,100730517,2569042,20220830,0,0,0.02239,10141,,2116,,
100645540,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(4-fluorophenyl)-3-pyridin-3-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249207,14660380,,100730517,2569042,20220830,0,0,0.19498,10141,,2116,,
100645032,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(3-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249365,14660359,,100730517,2569042,20220830,0,0,0.08913,10141,,2116,,
100644658,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(4-methylphenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249067,14660348,,100730517,2569042,20220830,0,0,0.14791,10141,,2116,,
100645030,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-pyridin-2-yl-3-[3-(trifluoromethyl)phenyl]propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249362,14660361,,100730517,2569042,20220830,0,0,0.52481,10141,,2116,,
100645019,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,2-[3-(4-Fluorophenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249187,14660391,,100730517,2569042,20220830,0,0,0.22909,10141,,2116,,
100645023,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(4-bromophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249414,10003410,,100730517,2569042,20220830,0,0,0.12023,10141,,2116,,
100645022,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,2-[3-(1H-imidazol-5-yl)propyl]-1-(3-pyridin-2-yl-3-thiophen-2-ylpropyl)guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249153,14660411,,100730517,2569042,20220830,0,0,0.04571,10141,,2116,,
100644659,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,"N1-[3-(3,4-Dichlorophenyl)-3-(pyridin-2-yl)-propyl]-N2-[3-(1H-imidazol-4-yl)propyl]-guanidine",Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249349,10094258,,100730517,2569042,20220830,0,0,0.07943,10141,,2116,,
100645031,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(4-fluorophenyl)-3-hydroxy-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249188,14660410,,100730517,2569042,20220830,0,0,0.11482,10141,,2116,,
100644664,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(4-fluorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249121,14660384,,100730517,2569042,20220830,0,0,0.03467,10141,,2116,,
100644663,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,BU-E 75,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249058,3081063,,100730517,2569042,20220830,0,0,0.08511,10141,,2116,,
100645035,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(3-nitrophenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249256,14660414,,100730517,2569042,20220830,0,0,1.69824,10141,,2116,,
100645027,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,2-[3-(1H-imidazol-5-yl)propyl]-1-(4-phenyl-4-pyridin-2-ylbutyl)guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249111,10022429,,100730517,2569042,20220830,0,0,0.25119,10141,,2116,,
100644662,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(4-fluorophenyl)-4-phenylbutyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249082,14660389,,100730517,2569042,20220830,0,0,0.14125,10141,,2116,,
100645538,Confirmatory,Active,P31389,Kd,Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.,1-[3-(3-fluorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh1 - histamine receptor H1 (domestic guinea pig),/gene/100730517,P31389,Ileum,86892,103249401,14660357,,100730517,2569042,20220830,0,0,0.15849,10141,,2116,,
